id,name,unit,source_id,source,source_note,source_organization,topics,topic_ids
JI.AGE.SELF.LE,"Average age of self-employed or unpaid workers, aged 15-64, primary education and below",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.SELF.MA,"Average age of self-employed or unpaid workers, aged 15-64, male",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.SELF.OL,"Average age of self-employed or unpaid workers, aged 25-64",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.SELF.RU,"Average age of self-employed or unpaid workers, aged 15-64, rural",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.SELF.UR,"Average age of self-employed or unpaid workers, aged 15-64, urban",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.SELF.YG,"Average age of self-employed or unpaid workers, aged 15-24",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL,"Average age, total",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.FE,"Average age, female",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.HE,"Average age, above primary education",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.LE,"Average age, primary education and below",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.MA,"Average age, male",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.OL,"Average age, aged 25-64",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.RU,"Average age, rural",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.UR,"Average age, urban",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.TOTL.YG,"Average age, aged 15-24",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE,"Average age of wage workers, aged 15-64, total",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.FE,"Average age of wage workers, aged 15-64, female",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.HE,"Average age of wage workers, aged 15-64, above primary education",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.LE,"Average age of wage workers, aged 15-64, primary education and below",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.MA,"Average age of wage workers, aged 15-64, male",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.OL,"Average age of wage workers, aged 25-64",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.RU,"Average age of wage workers, aged 15-64, rural",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.UR,"Average age of wage workers, aged 15-64, urban",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WAGE.YG,"Average age of wage workers, aged 15-24",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK,"Average age of workers, aged 15-64, total",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.FE,"Average age of workers, aged 15-64, female",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.HE,"Average age of workers, aged 15-64, above primary education",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.LE,"Average age of workers, aged 15-64, primary education and below",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.MA,"Average age of workers, aged 15-64, male",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.OL,"Average age of workers, aged 25-64",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.RU,"Average age of workers, aged 15-64, rural",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.UR,"Average age of workers, aged 15-64, urban",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGE.WORK.YG,"Average age of workers, aged 15-24",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES,"Average age of workers in the agricultural sector, aged 15-64, total",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.FE,"Average age of workers in the agricultural sector, aged 15-64, female",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.HE,"Average age of workers in the agricultural sector, aged 15-64, above primary education",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.LE,"Average age of workers in the agricultural sector, aged 15-64, primary education and below",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.MA,"Average age of workers in the agricultural sector, aged 15-64, male",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.OL,"Average age of workers in the agricultural sector, aged 25-64",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.RU,"Average age of workers in the agricultural sector, aged 15-64, rural",,86,Global Jobs Indicators Database (JOIN),,,,
JI.AGR.AGES.UR,"Average age of workers in the agricultural sector, aged 15-64, urban",,86,Global Jobs Indicators Database (JOIN),,,,
