country,countryiso3code,indicator_name,indicator_code,Unnamed: 28,date,value,indicator
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,0.5,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,0.2,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,0.5,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,0.5,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,0.5,SI.POV.DDAY
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,0.5,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,35.0,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,36.7,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,22.3,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,22.3,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,20.9,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,22.3,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,22.5,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,23.9,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,21.7,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,21.1,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,23.6,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,21.6,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,18.8,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,14.9,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,12.0,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,10.6,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,10.5,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,11.1,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,11.0,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,9.7,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,12.0,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,10.8,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2022,7.7,SI.POV.DDAY
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,5.8,SI.POV.DDAY
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,60.9,SI.POV.DDAY
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,41.8,SI.POV.DDAY
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,39.0,SI.POV.DDAY
Guinea,GIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,50.3,SI.POV.DDAY
Guinea,GIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,44.0,SI.POV.DDAY
Guinea,GIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,21.3,SI.POV.DDAY
Guinea,GIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,11.7,SI.POV.DDAY
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,55.2,SI.POV.DDAY
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,34.2,SI.POV.DDAY
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,17.1,SI.POV.DDAY
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,22.0,SI.POV.DDAY
Guinea-Bissau,GNB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,68.2,SI.POV.DDAY
Guinea-Bissau,GNB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,75.7,SI.POV.DDAY
Guinea-Bissau,GNB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,37.1,SI.POV.DDAY
Guinea-Bissau,GNB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,39.9,SI.POV.DDAY
Equatorial Guinea,GNQ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2022,8.8,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,0.2,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,0.2,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,0.6,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,0.9,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,0.4,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,0.7,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,0.6,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,0.4,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,0.6,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,1.1,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,1.5,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,2.1,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,1.5,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,2.0,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,2.0,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,1.4,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,1.1,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,0.2,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,1.0,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,1.1,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,0.7,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2022,0.6,SI.POV.DDAY
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,0.6,SI.POV.DDAY
Grenada,GRD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,0.8,SI.POV.DDAY
Guatemala,GTM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,8.8,SI.POV.DDAY
Guatemala,GTM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,10.5,SI.POV.DDAY
Guatemala,GTM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,8.0,SI.POV.DDAY
Guatemala,GTM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,9.7,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,1.5,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,1.3,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,1.1,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,1.0,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,0.9,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,0.8,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,0.8,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,0.7,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,0.7,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,0.5,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,0.4,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,0.3,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2022,0.6,SI.POV.DDAY
High income,HIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,0.6,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,26.5,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,29.0,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,34.0,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,33.3,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,31.3,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,27.3,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,22.0,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,20.9,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,18.1,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,19.6,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,20.1,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,24.0,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,20.8,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,20.6,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,19.9,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,19.8,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,19.3,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,19.8,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,18.8,SI.POV.DDAY
Honduras,HND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,17.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,0.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,0.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,0.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,0.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,1.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,1.4,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,1.0,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,1.1,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,1.2,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,1.2,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,0.7,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,0.9,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,0.6,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,0.5,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,0.4,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2020,0.4,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2021,0.3,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2022,0.4,SI.POV.DDAY
Croatia,HRV,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2023,0.3,SI.POV.DDAY
Haiti,HTI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,75.1,SI.POV.DDAY
Haiti,HTI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,40.4,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,0.1,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,0.0,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,0.1,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,0.2,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,0.3,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,1.0,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,0.2,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,0.2,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,0.1,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,0.1,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,0.2,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,0.2,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,0.5,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,0.5,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,1.0,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,1.0,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,1.6,SI.POV.DDAY
Hungary,HUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,0.9,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2000,58.5,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2001,57.8,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2002,57.1,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2003,55.3,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2004,51.9,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2005,50.0,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2006,48.3,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2007,46.5,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2008,44.3,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2009,43.8,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2010,41.8,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2011,40.8,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2012,39.6,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2013,37.1,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2014,36.3,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2015,36.0,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2016,35.6,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2017,34.7,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2018,34.1,SI.POV.DDAY
IDA total,IDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,,2019,33.8,SI.POV.DDAY
